student_name,email,course_id
Ashley Smith,troywilliamson@gmail.com,AH-UY
Rachel Moore,richardsonkent@hotmail.com,CHEM-UA
Tony Cline,jennifer30@romero.com,MG-UY
Lauren Jones,edwinjohnson@gmail.com,RELST-UA
Tracy Foster,georgewilliams@yahoo.com,NODEP-UA
Sergio Davis,andrea35@hotmail.com,MHUM-UA
Amanda Maynard,julieallen@hotmail.com,GS-UY
Aaron Day,scott16@ellis-castillo.com,HI-UY
Kyle Hogan,nzimmerman@hotmail.com,MG-UY
Rebecca Patton,zmiller@hotmail.com,ECON-UB
Joshua Miller,craigryan@hotmail.com,HI-UY
Amanda Walter,ybell@cook.com,MU-UY
Katrina Alexander,josephsantiago@carter.net,MGMT-UB
Paula Lee,lthompson@williams-cowan.com,MKTG-UB
Lori Estrada,ericmccoy@little.com,CAMS-UA
Gerald Zhang,tmartinez@yahoo.com,BSPA-UB
John Rogers,kruegerjuan@hotmail.com,BSPA-UB
Douglas Taylor DDS,jeremy69@yahoo.com,BIOL-UA
Thomas Bradley,conniecarter@gmail.com,BIOL-UA
Trevor Figueroa,jennifer16@lopez.com,EURO-UA
Stephen Anderson,turnercarolyn@yahoo.com,SEG-UY
Elizabeth Anderson,bushbruce@hotmail.com,EG-UY
Richard Dunn,austin18@ellis.com,VIP-UY
Ricardo West,emily94@gmail.com,ENVST-UA
Lauren Cardenas,jocelynbowen@yahoo.com,OPMG-UB
Timothy Reese,vanessalindsey@hotmail.com,EG-UY
Jesse Barton,bakerdanielle@leonard.com,CSCI-UA
Angela Smith,dsparks@davis.net,AE-UY
Mary Wood,taylorchristine@henson-owen.com,AE-UY
Sheila Payne,kevinvalentine@elliott.com,COLIT-UA
Michelle Jackson DDS,ogreen@thomas.biz,MKTG-UB
Joseph Wood,jerrylynn@yahoo.com,CS-UY
Gabrielle Finley,pachecocynthia@yahoo.com,EURO-UA
Leslie Foley MD,fdiaz@fox.com,AE-UY
Rodney Wilson,martha19@lane-barnett.com,BSPA-UB
Darrell Flores,whitetimothy@gmail.com,HU-UY
Elizabeth Jones,deborah34@gmail.com,ECON-UB
Robert Burns,huntkelly@henderson-harrison.com,URB-UY
Kaylee Stanley,warrenryan@yahoo.com,ENVST-UA
Amber Smith,richardjohnson@hotmail.com,GLBL-UA
Mr. Christopher Todd PhD,jofleming@yahoo.com,EC-UY
Mrs. Jennifer Haynes DDS,eric46@yahoo.com,CAM-UY
Thomas Cook,lsanchez@gmail.com,RSK-UY
Nancy Brown,pattersonamanda@sharp.org,RSK-UY
Ryan Brown,perezandrew@gmail.com,DS-UA
Jesse Beltran,kellyhayes@rice-blankenship.com,ME-UY
William Day,galvanpaul@hotmail.com,PL-UY
Amber Yates,ebrown@benson.com,GERM-UA
Joseph Foster,bradley16@knight.biz,MKTG-UB
Richard Lee,bryanyu@hotmail.com,HEL-UA
Mr. Richard Briggs DDS,candice42@perry.org,ECON-UA
Lisa Mendoza,taylorchristopher@gmail.com,COLIT-UA
Nichole Williams,gomezlaura@brown.com,SEG-UY
Karen Padilla,anthonymartinez@brock-craig.com,SCA-UA
Ryan Scott,dana29@owens-ferguson.com,HIST-UA
Paula Hernandez,james69@hotmail.com,DRLIT-UA
Julie Chandler,kimberlyduke@hensley.com,MA-UY
Amanda Johnson,hineskenneth@hotmail.com,ANTH-UA
Felicia Vargas,samuelross@yahoo.com,SOIM-UB
Ronnie Campos,james09@gmail.com,MEIS-UA
Erin Bradley,kimberlylopez@johnson.net,AH-UY
Sarah Powell,edavis@diaz.com,CAM-UY
Michael Lee,justinruiz@oconnor.com,COLU-UA
Amy Henson,james51@hotmail.com,ECON-UA
Robin Valenzuela,richchristine@hotmail.com,SPAN-UA
Martin Reed,robert48@yahoo.com,JOUR-UA
Tracey Moran,andreagibson@mcmillan.com,UGA-UY
Joy Howe,jenniferfarley@blackwell-powers.com,BMS-UY
Jennifer Smith,stephen14@garcia.com,DS-UA
Andrew Rodriguez,karengreene@hotmail.com,ACCT-UB
Vanessa Smith,dannywilson@hotmail.com,CAMS-UA
Connie Roberts,denisegray@hotmail.com,CRWRI-UA
Jennifer Delgado,jstewart@reeves.info,CORE-UA
Sharon Soto,sydneykelly@yahoo.com,PORT-UA
Anthony King,anna38@yahoo.com,MGMT-UB
Amy Alvarez,jeffreyperez@klein-smith.net,CM-UY
Mary Hill,vlyons@fisher-duncan.com,MULT-UB
Joe Booth,yharrison@kim.org,SOIM-UB
Steven Massey,leekimberly@yahoo.com,POL-UA
Joel Hartman,ycunningham@green-mathews.org,MKTG-UB
Oscar Delacruz,vgentry@hill.com,MHUM-UA
Robert Blankenship,dawn34@hotmail.com,EXPOS-UA
Steven Hines,upowell@yahoo.com,CHEM-UA
Mrs. Cynthia Rodriguez,michaelryan@hotmail.com,FINC-UB
Kim Byrd,vanderson@guzman.com,MEIS-UA
Rebecca Richard,pjones@yahoo.com,LWSOC-UA
Jerome Miller,nburch@smith.com,UGA-UY
Justin Smith Jr.,johnjenkins@yahoo.com,LA-UY
Barbara Bradford,ann02@morris-hall.org,SEG-UY
Rebecca Barrett,jasonwagner@collins-holmes.com,GLBL-UA
Todd Ramos,aguilarlori@clark.org,LING-UA
Michael Walker,jessepugh@gmail.com,URB-UY
Shane Lozano,yorkerin@gmail.com,EURO-UA
Brent Davidson,hilltyler@hotmail.com,FYSEM-UA
Scott Phillips,alex37@thompson-butler.info,MKTG-UB
John Warren,zroberts@yahoo.com,EG-UY
Brenda Ortega,brenda14@clayton.com,SPAN-UA
Paul Jones Jr.,kurtbryant@yahoo.com,EXPOS-UA
Sarah Guzman,renee59@vincent-morris.com,NEURL-UA
Andres Bradley MD,sarahbooker@hotmail.com,GLBL-UA
Kelly Payne,eric89@munoz.com,BTEP-UB
Margaret Robinson,smithveronica@reeves.com,TECH-UB
Shelly Woods,kellymarcus@kaufman.com,PORT-UA
Jose Hernandez,kylethompson@yahoo.com,PHYS-UA
Joel Bishop,watsonmatthew@hotmail.com,FYSEM-UA
Emily Thomas,estephens@hotmail.com,CBE-UY
Chelsea Patel,amysmith@yahoo.com,TCS-UY
Michael Greene,robertrichardson@hotmail.com,IRISH-UA
Sara Williams,allisonmeadows@yahoo.com,MU-UY
Dr. Fernando Edwards MD,todddonald@hotmail.com,FINC-UB
Michael Moore,aguirresusan@jones-kim.net,BPEP-UB
Stephanie Hurley,dustinbenjamin@weber.org,PH-UY
John Martinez,shepherdlori@thomas.info,GERM-UA
Mary Schmitt,xlopez@dixon-melendez.net,MATH-UA
Charles Mullins,ccampbell@smith.net,CAMS-UA
Kylie Miller,josephwong@yahoo.com,EXPOS-UA
Autumn Aguilar,johnharris@gmail.com,CSCI-UA
Kyle Chang,qmorales@webb.com,MHUM-UA
Laura Morgan,jonfisher@gallegos.org,ANTH-UA
Jennifer Mitchell,clifford52@hays-taylor.com,RSK-UY
Amy Edwards,masseycory@hotmail.com,LA-UY
Lawrence Duncan,ashley03@gmail.com,EURO-UA
Curtis Pearson,lisa32@hotmail.com,VIP-UY
Cindy Reynolds DVM,john58@yahoo.com,ENGL-UA
Cody Vega,april72@duncan.biz,CSCI-UA
William Schmidt,kanekristina@gregory.com,MEIS-UA
Alexander Garcia II,cwright@patterson-horton.biz,DRLIT-UA
John Ray,josephcox@hotmail.com,AN-UY
Jasmine Short,omolina@johnson.com,CS-UY
Christine Jimenez,sandygonzalez@gmail.com,OPMG-UB
Troy Smith,kennethfrye@brown.com,CE-UY
Kevin Mckinney,stevenfreeman@washington.net,RSK-UY
Mark Williams,nicolasdavis@cole.com,AN-UY
Scott Whitaker,kcohen@hanson.info,TCS-UY
Katherine Rojas,adamsteresa@reed.com,HBRJD-UA
Harold Johnson,wendyward@gmail.com,ARTH-UA
Sabrina Parker,carlochoa@hotmail.com,FINC-UB
David Stark,diazfrank@yahoo.com,FREN-UA
Richard Todd,yevans@li.com,BPEP-UB
Jerry Lopez,petermann@hall.org,CAMS-UA
Joseph Parks,sarahwallace@yahoo.com,CS-UY
Hector Peterson,michelecastillo@robertson-barber.org,SEG-UY
Joshua Rogers,sandra02@farrell.com,ECE-UY
Ryan Torres,brownderrick@rivera-huffman.com,BMS-UY
Mrs. Mary Bender,hodgesnicholas@hudson.com,CFI-UA
Brian Pierce,kristen13@morrison.com,NEURL-UA
Justin Sanders,debbierobbins@calhoun.com,CAMS-UA
Derek Harris,sreyes@harris.com,CM-UY
Paul Rich,lehannah@collins.com,CE-UY
Brian Morse,waltonmark@ruiz.com,SCA-UA
Jennifer Holmes,lisacampbell@hotmail.com,LS-UY
William Santiago,rebeccasantiago@johnston.info,CBE-UY
Janet Sexton,laura53@hall-douglas.com,HI-UY
Miranda Walker,cshah@hotmail.com,HEL-UA
Mary Hendricks,smithzachary@lambert.org,CE-UY
Lisa Shaw,sarah41@yahoo.com,PUBPL-UA
Omar Kennedy,harringtonsandra@gmail.com,PSYCH-UA
Jose Myers,barbararoberts@weaver-russell.com,DM-UY
William Hammond,richard82@hotmail.com,MA-UY
Diane Swanson,stacycarlson@hotmail.com,CM-UY
Bruce Farley,walterswanda@sanders-garcia.info,ANST-UA
Natalie Clark,phillipslogan@snyder.com,LA-UY
Autumn King,fmartinez@castillo.info,OPMG-UB
William Acevedo,ndavis@yahoo.com,LATC-UA
Robert Jones,bryan56@lane.org,ENVST-UA
Pamela Oneal,stacy07@hotmail.com,CM-UY
Alexander Robles,carterjennifer@yahoo.com,MULT-UB
Justin Howard,shelia45@moore.info,CFI-UA
Linda Taylor,chambersjodi@gmail.com,GS-UY
Brittany Martinez,michaelkirk@gmail.com,RUSSN-UA
Cassandra Martin,aadkins@gmail.com,BMS-UY
Wayne Gamble,donnalarsen@gmail.com,SPAN-UA
Molly Day,brandonsmith@yahoo.com,TCS-UY
Edward Norris,gglover@rodriguez-gardner.com,HI-UY
Kevin Hanson,markblackburn@brooks-delgado.com,RSK-UY
Brandy Robinson,wileyeric@yahoo.com,BMS-UY
Jesse Kane,petersonkent@yahoo.com,BSPA-UB
Kevin Hill,teresamoreno@hotmail.com,SPAN-UA
Robert Williams,ehendricks@gmail.com,CS-UY
Danielle Turner,michael42@lewis.com,FIN-UY
Donna Molina,daniel88@yahoo.com,CLASS-UA
Elizabeth Martin,dmyers@yahoo.com,ECE-UY
Sabrina Mckee,qhunt@tran.com,CSCI-UA
Benjamin Davis,dnelson@miller-holmes.com,ARTH-UA
Christopher Torres,shannon52@hotmail.com,GS-UY
Andrew Watkins,melissathompson@yahoo.com,MG-UY
William Haynes,robertmiller@franklin-manning.org,ITAL-UA
Heather Shannon,ryansmith@hotmail.com,STS-UY
Rebecca Brown,woodadam@cook-kaufman.com,MG-UY
Kevin Johnson,carlsonraven@carson.com,RUSSN-UA
Lori Luna,josephshaw@matthews.com,DRLIT-UA
Heidi Lindsey,leonardandrea@hopkins-smith.com,CORE-UA
Michael Davis,walshlindsay@davis.com,ARTH-UA
Brent Ford,susanwheeler@yahoo.com,EC-UY
Joshua Sanders,katherinegray@roberts.com,NEURL-UA
Adam Williams,ecurry@yahoo.com,BPEP-UB
Stephanie Rios DVM,dnguyen@gmail.com,ACCT-UB
Kimberly Ramirez,garciasarah@dunlap-daniel.com,POL-UA
Jennifer Lopez,sheila89@park.org,LA-UY
Valerie Stewart,qvang@nelson.com,GERM-UA
Paul Holt,hfox@wells.info,PUBPL-UA
Tina Santiago,deborahyoung@yahoo.com,ROB-UY
Shelby Duran,ricky05@yahoo.com,ENGL-UA
Randy Barnes,bateskevin@gmail.com,BIOL-UA
Pamela Williams,maureen72@harris.com,PHIL-UA
Heidi Chan,shanelivingston@hotmail.com,HIST-UA
Misty Cohen,yphillips@payne.com,SOC-UA
Emily Walters,andersonjodi@casey.biz,EURO-UA
Patrick Baird,dbean@hotmail.com,NEURL-UA
John Blanchard,theresasmith@mason.com,ANTH-UA
Rachel Henderson,joycebarnett@yahoo.com,CS-UY
Kathleen Hull,darlenehiggins@gmail.com,MG-UY
Cynthia Obrien,murphytyrone@mueller.com,ECON-UA
Krista Brewer,ramirezchad@wilkinson.com,GS-UY
Nicole Summers,williamsemily@yahoo.com,CS-UY
Kelly Ramos,melinda88@moore.com,EURO-UA
Debbie Wolf,richardbrown@yahoo.com,MHUM-UA
Carl Cherry,richard61@yahoo.com,CP-UY
Lisa Perry,danacolon@yahoo.com,CBE-UY
Sara Charles,dwayneadams@hotmail.com,CLASS-UA
Michael Martinez,timothy14@garcia-small.com,VIP-UY
Gary Jackson,vlove@miller.biz,CS-UY
Michelle Burns,kpoole@gibson.com,MA-UY
Daniel Martin,seanross@hotmail.com,MULT-UB
Natalie Wood,davisdarlene@gmail.com,POL-UA
Steven Ramos,cmorales@bryan.com,GS-UY
Curtis Salazar,melissaphillips@hotmail.com,CBE-UY
Terry Chang,kennethhall@hotmail.com,AN-UY
Zachary Lyons,jameslloyd@hotmail.com,CAMS-UA
Emma Rios,robert41@gmail.com,CORE-UA
Rachel Thornton,colemantimothy@ramirez.com,PHP-UY
Amy Wilson,lsmith@howard.biz,LATC-UA
Erica Hernandez,hunterica@hartman-johnson.com,AN-UY
Joseph Morris,taylordanielle@gmail.com,BTEP-UB
Gabriella Nelson,jamessmith@chambers-bryant.org,HI-UY
Heather Fernandez,egarrett@wilson-duncan.com,CLASS-UA
Sean Jones,donald10@hotmail.com,URB-UY
Kendra Johnson,mbrown@yahoo.com,GERM-UA
Haley Banks,qpennington@poole-cunningham.com,SOC-UA
Sharon Hardy,fwilliams@johnson.com,DS-UA
Darlene Smith,mcdonaldvanessa@gmail.com,MU-UY
Kayla Atkins,youngkevin@yahoo.com,EG-UY
Andrew Graham,soniaharris@gmail.com,GERM-UA
Alexis May,kevinscott@yang.com,INTRL-UA
Kathleen Moss,icastillo@hotmail.com,AN-UY
Susan Jones,williamsjohn@gmail.com,MUSIC-UA
Kristin Martinez,jknapp@curtis.info,URB-UY
Calvin Rivera,mbrooks@yahoo.com,RUSSN-UA
Patrick Howard,cynthiapadilla@wood.org,SOC-UA
Janet Parsons,ymckee@yahoo.com,CS-UY
Danielle Elliott,cookcynthia@gmail.com,ANTH-UA
Todd West,kellytaylor@benitez.com,FL-UY
David Beck,rfoster@roberts.com,AN-UY
Emily Austin,samantha71@hotmail.com,EN-UY
Cynthia Jackson,heather15@hotmail.com,INTRL-UA
Charles Roberts,riverscatherine@hotmail.com,AN-UY
Douglas Russell,samuel93@delgado.org,ACCT-UB
Jennifer Edwards,angelahammond@middleton.com,CP-UY
Alexandria Dennis,anna80@moore.org,HI-UY
Joseph Hill,turnernathan@casey-sanders.biz,URB-UY
Jesse Mason,mleonard@hotmail.com,PL-UY
Darryl Wilson,melanie54@gmail.com,CS-UY
Stephanie Ortiz,esmith@griffith.com,STAT-UB
Patricia Smith,dustincarter@gmail.com,PORT-UA
Charles Lloyd,nanderson@pugh.com,CM-UY
Anthony Henry,millersarah@young.com,NEURL-UA
Kristi Mullins,traceywhite@brown.com,ROB-UY
Emily Davidson,dwhite@sims-ortega.com,LS-UY
Sydney Reid,levans@davis-solis.com,VIP-UY
Erin Martinez,robinoconnor@yahoo.com,MG-UY
Margaret Zimmerman,stephenmadden@gmail.com,TCS-UY
Bryan Castillo,charlesfranco@merritt.com,CHEM-UA
Cathy Lee,gerald37@gmail.com,FINC-UB
Jody Wallace,lauriewest@hotmail.com,ME-UY
Zachary Wilkins,ymarshall@gmail.com,EXPOS-UA
Cesar Nelson,sarah41@johns.org,SOC-UA
Jane Jensen,davidfernandez@buck.com,UGA-UY
Samuel Chang,dianawashington@hotmail.com,BIOL-UA
Jason Henson,paul05@barnes-nelson.com,OPMG-UB
Mrs. Suzanne Jackson DVM,castroashley@stuart-walker.org,MU-UY
Denise Mills,pparks@gonzalez.net,POL-UA
Lisa Jackson,howebrianna@gmail.com,NODEP-UA
Travis Fernandez,ubeltran@yahoo.com,TCS-UY
Michael Woods,christopheraguilar@hotmail.com,FL-UY
David Brooks,claytonjenna@hotmail.com,ME-UY
Steven Richardson,leslie03@hotmail.com,MGMT-UB
Karen Butler,perezanna@yahoo.com,HU-UY
Tiffany Knight,myersgregory@cummings.com,SEG-UY
John Mercer,smccormick@franklin.com,NODEP-UA
Phillip Hammond,steven14@gmail.com,COLU-UA
Katie Hill,richardlewis@gmail.com,INTRL-UA
Rachel Holmes,zrodriguez@hotmail.com,ECON-UB
Steven Callahan,dbates@clark.info,CHEM-UA
Matthew Duncan,tammy55@blackburn-dyer.net,UGA-UY
Chase Hayes,floyddonald@shaw-moore.biz,ARTH-UA
Kevin Holt,angelabailey@turner-walker.com,MATH-UA
Devin Robinson,diazkimberly@jones.net,AH-UY
Robert Rice,mooretravis@brooks.com,SOC-UA
Misty Smith,morganjoseph@yahoo.com,OPMG-UB
Kristie Perez,sharris@whitaker-henry.net,SCA-UA
Teresa Goodwin,brandievans@blankenship.net,EG-UY
Ernest Kirby,samanthaerickson@meyers-strong.com,ECON-UB
Kevin Allison,kimberly78@james-chase.org,VIP-UY
Mary Yoder,robertgarcia@sanders.com,AN-UY
Christy Francis,griffindarrell@hotmail.com,HBRJD-UA
Frederick Wiggins,umiller@jennings.com,LA-UY
Mr. Mark Berg,gvalencia@castaneda.net,CFI-UA
Deborah Morris,joseph95@yahoo.com,HBRJD-UA
Kyle Anderson,michael91@hotmail.com,IRISH-UA
Katrina Hensley,umoss@gmail.com,MATH-UA
Jill Harper,brendagray@hotmail.com,CRWRI-UA
Deborah Flores,pmorris@cole.org,EURO-UA
Vanessa Schneider,tammyjackson@yahoo.com,ECON-UA
Brian Simon,jason35@gmail.com,CLASS-UA
Dawn Bishop,swarren@smith-day.info,LA-UY
Bradley Meza,murphyrobert@gmail.com,IRISH-UA
Jeffrey Perez,daniel63@hotmail.com,DRLIT-UA
Gregory Bauer,qyoung@dawson.com,ROB-UY
Susan Sellers,christopherrobinson@jimenez.com,HIST-UA
Kevin Blankenship,alex37@lloyd.org,LING-UA
Stephanie Brown,wrusso@hicks.com,FINC-UB
Roger Oneal,dhaynes@patterson.com,CP-UY
Jason Valentine,qestrada@terrell.org,VIP-UY
Mrs. Samantha Barr,susan15@orozco.biz,EAST-UA
Derek Lewis,mollycummings@webb.info,EURO-UA
Ross Oliver,maryatkins@anderson.com,BMS-UY
Jason Raymond,hilljennifer@parker-mccoy.net,CM-UY
Lauren Olson,felicialogan@walton-bryant.com,LA-UY
Janet Pearson,johnsonstephen@simon.com,FINC-UB
Matthew Gonzalez III,rfranco@gmail.com,MU-UY
Kathryn Brooks,andrewalexander@chapman.com,HBRJD-UA
Kyle Maddox,gary59@yahoo.com,CM-UY
Jason Wright,rebekahstone@gmail.com,URB-UY
Christopher Conley,george64@hotmail.com,FL-UY
Henry Kline,shannonbrown@gonzalez.com,DRLIT-UA
Robert Jackson,rjohnson@hotmail.com,ME-UY
Kevin Edwards,lmeyer@yahoo.com,HBRJD-UA
Robert Johnson,jessica83@joseph-lopez.com,MG-UY
Sean Wilson MD,josephwright@gray.com,CE-UY
Mr. Isaac Cox,michael01@gmail.com,CLASS-UA
Pamela Mcgee,justin02@yahoo.com,CFI-UA
Lauren Smith,adamkeller@hotmail.com,TECH-UB
Erik Gordon,derrickadams@gmail.com,AE-UY
Shelly Jones,holmesmark@moore.com,JOUR-UA
Jerry Smith,nathaniel45@montoya.com,HU-UY
Jason Watson,beth70@campbell.info,STAT-UB
Jason Boyd,harveyjames@mclean-mahoney.com,ME-UY
Jerry Hodges,sanfordjulia@anderson-thompson.info,SOIM-UB
Erica Mack,jensenjohn@yahoo.com,TCS-UY
Lori Robinson,margaret09@harrison.biz,BMS-UY
Laura Porter,crystal99@moran-doyle.com,CBE-UY
Robert Meyer,jared88@hotmail.com,ACCT-UB
Tammy Weiss,brittanythompson@gmail.com,CBE-UY
Maria Rojas,brooke63@fisher.info,LATC-UA
Jacqueline Davis,jacquelineshields@gmail.com,MU-UY
Kristina Roth,fmiller@chapman.com,PUBPL-UA
Elaine Collins,ptorres@aguilar-rivera.com,DM-UY
David Kelly,blairlori@yahoo.com,LS-UY
Adam Myers,connereric@cooper.com,EURO-UA
Ashley Martin,youngmichelle@guerra.com,FINC-UB
Monica Carter,sabrina40@leblanc.com,MUSIC-UA
Cody English,qwood@fitzpatrick.com,CAM-UY
Autumn Gibson,katelyn21@wood-miller.com,LING-UA
Jeffrey Mccarthy,kempthomas@yahoo.com,URB-UY
Mark Kennedy,vnelson@lewis.com,MHUM-UA
Jeffery Bullock,jchung@gmail.com,CAM-UY
Matthew Gray,donna42@johnson.info,LA-UY
Jennifer Bernard,shampton@waters-kerr.net,ANST-UA
Mark Miller,wsmith@gmail.com,GERM-UA
Amy Thornton,twalton@moore-sparks.biz,LWSOC-UA
Morgan Jones,gsims@collins.com,POL-UA
Kyle Johnson,kristen53@yahoo.com,SPAN-UA
Amy Perry,ryanjuarez@gmail.com,NEURL-UA
Jonathan Cruz,jonathanlyons@hotmail.com,MATH-UA
Heather Mayo,rhonda46@cruz.com,JOUR-UA
Curtis Miller,roy62@terry.com,CHEM-UA
Brooke Dickerson,andrewcampos@hotmail.com,PH-UY
Stephen Lindsey,mendezjeffery@gmail.com,PUBPL-UA
Jack Johnson,angela17@hotmail.com,EXPOS-UA
Carlos Bryant,matthewmarquez@cooper.com,ANST-UA
Maria Elliott,cherryjennifer@yahoo.com,PH-UY
James Singh,huntervalerie@hotmail.com,MG-UY
Amanda Jacobs,gibsonwanda@hernandez.net,HIST-UA
Brooke Bennett,yatesmichael@gonzalez-coleman.net,MUSIC-UA
Lauren Ortiz,bradley58@hendricks-higgins.com,GS-UY
Christina Mcdowell,richard52@ramos-avery.info,MD-UY
Karen Wallace,mark51@gmail.com,TCS-UY
Matthew Avila,michael99@gmail.com,CSCI-UA
Andrea Ellis,omorgan@lopez.biz,BPEP-UB
Paula Williams,andrealamb@hotmail.com,JOUR-UA
Susan Cobb,nguyenmichael@jackson.com,ECON-UB
Jennifer Rodriguez DDS,brittanyadams@brown-gray.com,IRISH-UA
Jennifer Browning,kellynicholas@gmail.com,HI-UY
Marvin Jordan,qvang@webb.com,ANST-UA
Bonnie Bailey,bryan48@avery.com,ME-UY
William Nolan,nicolepowers@franco-gordon.com,UGA-UY
Cory Wilson,pattersonamber@chase.org,MD-UY
Emily Dalton,garciajamie@gmail.com,TECH-UB
Jodi Wood,deanjames@gmail.com,GLBL-UA
Daniel Alexander,lauriehopkins@johnson.biz,SOC-UA
Christopher Lopez,bguzman@gmail.com,CRWRI-UA
Nina Brown,lowens@welch-brown.org,CSCI-UA
Jason Cole,crystal11@hernandez-shaw.com,ENVST-UA
Ronald Parker,qstewart@ramirez-sullivan.com,IRISH-UA
Rick Castillo,robinsonmatthew@nichols.net,ENGL-UA
Richard Evans,pflores@hotmail.com,PH-UY
Erin Parker,daviskevin@gmail.com,RUSSN-UA
Tasha Arias,mooretimothy@hotmail.com,MU-UY
Larry Davis,alexandercox@hotmail.com,FL-UY
Joseph Miles,taylorpalmer@martin-day.com,SEG-UY
Cindy Mcdonald,nwilliams@peterson.biz,MKTG-UB
Cole Meyer,rhernandez@andrews.com,AN-UY
Donald Hurst,fhammond@lee.com,LA-UY
Gabriel Duke,bmcmillan@rodriguez-watkins.biz,TCS-UY
Misty Walker,qblanchard@brooks.com,IRISH-UA
Vanessa Jones,kayla97@yahoo.com,MU-UY
Mr. Christopher White,manuel81@johnson.com,MG-UY
Matthew Green,oruiz@wilson-freeman.com,CHEM-UA
Tony Harris,melissaperkins@ray.net,MATH-UA
Matthew Bradley,robertsonjames@hotmail.com,BMS-UY
Annette Schaefer,sandraramos@wright.org,RUSSN-UA
William Ellis,vanessakim@yahoo.com,URB-UY
Melanie Roberts,joshuaanderson@hickman.biz,PS-UY
Julie Harris,chrisadams@campos.biz,MUSIC-UA
Cindy Stone,aaronhicks@hotmail.com,HEL-UA
Randy Olson II,tristan39@hotmail.com,DM-UY
Samantha Terrell,thomasjennifer@phillips-collins.com,CE-UY
Elizabeth Carroll,msteele@gmail.com,MD-UY
Patricia Cross,hthomas@kennedy-osborne.biz,MHUM-UA
Melissa Blair,robertriley@hotmail.com,CRWRI-UA
Joe Myers,fweber@yahoo.com,URB-UY
John Conner,wgeorge@fields-austin.info,UGA-UY
Virginia Lewis,omiller@nelson.com,BPEP-UB
Morgan Thompson,nmarquez@welch-mccormick.com,ENGL-UA
Patrick Kerr,martinezjames@johnson.info,CAMS-UA
Sherry Hoffman,villatimothy@lopez-mcdonald.com,FIN-UY
Anthony Webb,mary68@gonzalez.info,ACCT-UB
John Smith,serranohaley@davis-rollins.com,HI-UY
Corey Davis,vnorton@hotmail.com,URB-UY
Gabrielle Odonnell,michael74@gmail.com,MU-UY
Laura Porter,ronald20@krueger-grimes.biz,LING-UA
Virginia Allen,zroberts@gmail.com,MKTG-UB
Paul Gibson,chandlerroger@klein.com,AH-UY
Crystal Chang,carolyn54@vargas.info,GLBL-UA
Anthony Olson,holly47@shaw.biz,SOIM-UB
Edward Thomas,barronheather@owens-juarez.info,AE-UY
Alyssa Ward,cody68@bradley.biz,HI-UY
Kevin Campbell,heatherrangel@casey.com,DS-UA
David Finley,sheilamedina@hotmail.com,CAMS-UA
Joseph Blake,ryan41@patterson-hawkins.net,ANST-UA
Melanie Bell,kari04@gmail.com,MUSIC-UA
Jonathan Rowe,smithbrandy@yahoo.com,FINC-UB
Vincent Jones,katrinajuarez@gmail.com,AE-UY
Kristen Burton,quinnadam@hotmail.com,BMS-UY
Benjamin Anderson,taylor79@hotmail.com,DS-UA
Eric Barber,bakershawn@yahoo.com,MHUM-UA
Douglas Bonilla Jr.,lindamccormick@young-cooper.org,COLU-UA
Antonio Richardson,april75@yahoo.com,ECON-UB
Vanessa Johnson,warnergloria@aguirre.com,EC-UY
Carrie Simmons,eellis@yahoo.com,MEDI-UA
Diana Russo,caldwellthomas@yahoo.com,PL-UY
Aaron Villa,stronglauren@gmail.com,VIP-UY
Christopher Guerra,fmurray@parker.com,HIST-UA
Diane Strickland,shirley66@gmail.com,CBE-UY
Kimberly Gomez,katrina44@patrick-nelson.com,EXPOS-UA
Christopher Frey,daydaniel@yahoo.com,VIP-UY
Xavier Silva,amitchell@hotmail.com,TCS-UY
Tiffany Park,nicolesmith@gmail.com,INTRL-UA
Daniel Weber,klopez@hotmail.com,HEL-UA
Bryan Horton,elizabeth95@maldonado.biz,IRISH-UA
Carl Park,richard34@pope.com,EXPOS-UA
John Horn,nicholassmall@hotmail.com,RUSSN-UA
Erin Clay,jenniferfoster@cruz-blake.biz,CLASS-UA
Natalie Brown,linda45@gmail.com,TCS-UY
Joseph Lindsey,ngraham@hotmail.com,AN-UY
Lisa Graves,millszachary@hoffman.com,FL-UY
Melanie Hall,suzanne45@rice.com,CBE-UY
Bryan Hays,stacy71@yahoo.com,CAM-UY
Kimberly Fisher,dana20@wyatt.biz,NODEP-UA
Jeffrey Atkins,rshea@hotmail.com,PHP-UY
Deanna Pratt,michaelwright@lawson.com,AN-UY
Adrienne Cooper,mmorrison@rubio.com,FREN-UA
Kenneth Schmidt,johnsoncynthia@gmail.com,BTEP-UB
Charles Charles,erikabarrera@hotmail.com,PL-UY
Nicole Martinez,michealalexander@kelley.com,LATC-UA
Jason Oliver,reynoldsandrea@yahoo.com,CP-UY
Wesley Burns,james85@hoover-boone.com,RELST-UA
Jennifer Green,lmclean@yahoo.com,PHYS-UA
Justin Blackwell,jennifermartinez@gmail.com,CSCI-UA
Madison Parker,clarkmichelle@oliver-rodriguez.com,BSPA-UB
Carol Mclaughlin,xhouston@yahoo.com,MG-UY
Matthew Ross Jr.,reedcynthia@walsh.com,ECON-UB
Wendy Mcdonald,johnmoore@yahoo.com,CBE-UY
Justin Merritt,jason38@hines-hoffman.org,CSCI-UA
Zachary Hamilton,laura66@phillips-jones.com,CS-UY
